P W
33104 0.14449
33120 0.131355
33136 0.118219
33152 0.105084
33168 0.0919484
33184 0.078813
33200 0.0656775
33216 0.052542
33232 0.0394065
33248 0.026271
33264 0.0131355
33280 0
33296 0
33312 0
33328 0
33344 0
33360 0
33376 0
33392 0
33408 0
33424 0
33440 0
33456 0
33472 0
33488 0
33504 0
33520 0
33536 0
33552 0
33568 0
33584 0
33600 0
33616 0
33632 0
33648 0
33664 0
33680 0
33696 0
33712 0
33728 0
33744 0
33760 0
33776 0
33792 0
33808 0
33824 0
33840 0
33856 0
33872 0
33888 0
33904 0
33920 0
33936 0
33952 0
33968 0
33984 0
34000 0
34016 0
34032 0
34048 0
34064 0
34080 0
34096 0
34112 0
34128 0
34144 0
34160 0
34176 0
34192 0
34208 0
34224 0
34240 0
34256 0
34272 0
34288 0
34304 0
34320 0
34336 0
34352 0
34368 0
34384 0
34400 0
34416 0
34432 0
34448 0
34464 0
34480 0
34496 0
34512 0
34528 0
34544 0
34560 0
34576 0
34592 0
34608 0
34624 0
34640 0
34656 0
34672 0
34688 0
34704 0
34720 0
34736 0
34752 0
34768 0
34784 0
34800 0
34816 0
34832 0
34848 0
34864 0
34880 0
34896 0
34912 0
34928 0
34944 0
34960 0
34976 0
34992 0
35008 0
35024 0
35040 0
35056 0
35072 0
35088 0
35104 0
35120 0
35136 0
35152 0
35168 0
35184 0
35200 0
35216 0
35232 0
35248 0
35264 0
35280 0
35296 0
35312 0
35328 0
35344 0
35360 0
35376 0
35392 0
35408 0
35424 0
35440 0
35456 0
35472 0
35488 0
35504 0
35520 0
35536 0
35552 0
35568 0
35584 0
35600 0
35616 0
35632 0
35648 0
35664 0
35680 0
35696 0
35712 0
35728 0
35744 0
35760 0
35776 0
35792 0
35808 0
35824 0
35840 0
35856 0
35872 0
35888 0
35904 0
35920 0
35936 0
35952 0
35968 0
35984 0
36000 0
36016 0
36032 0
36048 0
36064 0
36080 0
36096 0
36112 0
36128 0
36144 0
36160 0
36176 0
36192 0
36208 0
36224 0
36240 0
36256 0
36272 0
36288 0
36304 0
36320 0
36336 0
36352 0
36368 0
36384 0
36400 0
36416 0
36432 0
36448 0
36464 0
36480 0
36496 0
36512 0
36528 0
36544 0
36560 0
36576 0
36592 0
36608 0
36624 0
36640 0
36656 0
36672 0
36688 0
36704 0
36720 0
36736 0
36752 0
36768 0
36784 0
36800 0
36816 0
36832 0
36848 0
36864 0
36880 0
36896 0
36912 0
36928 0
36944 0
36960 0
36976 0
36992 0
37008 0
37024 0
37040 0
37056 0
37072 0
37088 0
37104 0
37120 0
37136 0
37152 0
37168 0
37184 0
37200 0
37216 0
37232 0
37248 0
37264 0
37280 0
37296 0
37312 0
37328 0
37344 0
37360 0
37376 0
37392 0
37408 0
37424 0
37440 0
37456 0
37472 0
37488 0
37504 0
37520 0
37536 0
37552 0
37568 0
37584 0
37600 0
37616 0
37632 0
37648 0
37664 0
37680 0
37696 0
37712 0
37728 0
37744 0
37760 0
37776 0
37792 0
37808 0
37824 0
37840 0
37856 0
37872 0
37888 0
37904 0
37920 0
37936 0
37952 0
37968 0
37984 0
38000 0
38016 0
38032 0
38048 0
38064 0
38080 0
38096 0
38112 0
38128 0
38144 0
38160 0
38176 0
38192 0
38208 0
38224 0
38240 0
38256 0
38272 0
38288 0
38304 0
38320 0
38336 0
38352 0
38368 0
38384 0
38400 0
38416 0
38432 0
38448 0
38464 0
38480 0
38496 0
38512 0
38528 0
38544 0
38560 0
38576 0
38592 0
38608 0
38624 0
38640 0
38656 0
38672 0
38688 0
38704 0
38720 0
38736 0
38752 0
38768 0
38784 0
38800 0
38816 0
38832 0
38848 0
38864 0
38880 0
38896 0
38912 0
38928 0.00284438
38944 0.00855665
38960 0.0171603
38976 0.0286789
38992 0.0431359
39008 0.0605548
39024 0.0809591
39040 0.104372
39056 0.130818
39072 0.16032
39088 0.192901
39104 0.228585
39120 0.264551
39136 0.300799
39152 0.489539
39168 0.518289
39184 0.534861
39200 0.539351
39216 0.534838
39232 0.530324
39248 0.525811
39264 0.521298
39280 0.516784
39296 0.512271
39312 0.507757
39328 0.503244
39344 0.498731
39360 0.494217
39376 0.489704
39392 0.494217
39408 0.498731
39424 0.503244
39440 0.507757
39456 0.512271
39472 0.516784
39488 0.521298
39504 0.525811
39520 0.530324
39536 0.534838
39552 0.539351
39568 0.543865
39584 0.548378
39600 0.552891
39616 0.557405
39632 0.561918
39648 0.566432
39664 0.570945
39680 0.575458
39696 0.579972
39712 0.576775
39728 0.570404
39744 0.560884
39760 0.548237
39776 0.532487
39792 0.513658
39808 0.491772
39824 0.466855
39840 0.438928
39856 0.408016
39872 0.374142
39888 0.33733
39904 0.300799
39920 0.264551
39936 0.228585
39952 0.161613
39968 0.106065
39984 0.0620357
40000 0.0296192
40016 0.00890926
40032 0
40048 0
40064 0
40080 0
40096 0
40112 0
40128 0
40144 0
40160 0
40176 0
40192 0
40208 0
40224 0
40240 0
40256 0
40272 0
40288 0
40304 0
40320 0
40336 0
40352 0
40368 0
40384 0
40400 0
40416 0
40432 0
40448 0
40464 0
40480 0
40496 0
40512 0
40528 0
40544 0
40560 0
40576 0
40592 0
40608 0
40624 0
40640 0
40656 0
40672 0
40688 0
40704 0
40720 0
40736 0
40752 0
40768 0
40784 0
40800 0
40816 0
40832 0
40848 0
40864 0
40880 0
40896 0
40912 0
40928 0
40944 0
40960 0
40976 0
40992 0
41008 0
41024 0
41040 0
41056 0
41072 0
41088 0
41104 0
41120 0
41136 0
41152 0
41168 0
41184 0
41200 0
41216 0
41232 0
41248 0
41264 0
41280 0
41296 0
41312 0
41328 0
41344 0
41360 0
41376 0
41392 0
41408 0
41424 0
41440 0
41456 0
41472 0
41488 0
41504 0
41520 0
41536 0
41552 0
41568 0
41584 0
41600 0
41616 0
41632 0
41648 0
41664 0
41680 0
41696 0
41712 0
41728 0
41744 0
41760 0
41776 0
41792 0
41808 0
41824 0
41840 0
41856 0
41872 0
41888 0
41904 0
41920 0
41936 0
41952 0
41968 0
41984 0
42000 0
42016 0
42032 0
42048 0
42064 0
42080 0
42096 0
42112 0
42128 0
42144 0
42160 0
42176 0
42192 0
42208 0
42224 0
42240 0
42256 0
42272 0
42288 0
42304 0
42320 0
42336 0
42352 0
42368 0
42384 0
42400 0
42416 0
42432 0
42448 0
42464 0
42480 0
42496 0
42512 0
42528 0.0211546
42544 0.0423092
42560 0.0634638
42576 0.0846184
42592 0.105773
42608 0.126928
42624 0.148082
42640 0.169237
42656 0.190391
42672 0.211546
42688 0.2327
42704 0.253855
42720 0.27501
42736 0.296164
42752 0.317319
42768 0.317319
42784 0.317319
42800 0.317319
42816 0.317319
42832 0.317319
42848 0.317319
42864 0.317319
42880 0.317319
42896 0.317319
42912 0.317319
42928 0.317319
42944 0.317319
42960 0.317319
42976 0.317319
42992 0.317319
43008 0.317319
43024 0.317319
43040 0.317319
43056 0.317319
43072 0.317319
43088 0.317319
43104 0.317319
43120 0.317319
43136 0.317319
43152 0.317319
43168 0.317319
43184 0.317319
43200 0.317319
43216 0.317319
43232 0.317319
43248 0.317319
43264 0.317319
43280 0.317319
43296 0.317319
43312 0.317319
43328 0.317319
43344 0.317319
43360 0.317319
43376 0.317319
43392 0.317319
43408 0.317319
43424 0.317319
43440 0.317319
43456 0.317319
43472 0.317319
43488 0.317319
43504 0.317319
43520 0.317319
43536 0.317319
43552 0.317319
43568 0.317319
43584 0.317319
43600 0.317319
43616 0.317319
43632 0.317319
43648 0.317319
43664 0.317319
43680 0.317319
43696 0.317319
43712 0.317319
43728 0.317319
43744 0.317319
43760 0.317319
43776 0.317319
43792 0.317319
43808 0.317319
43824 0.317319
43840 0.317319
43856 0.317319
43872 0.317319
43888 0.317319
43904 0.317319
43920 0.317319
43936 0.317319
43952 0.317319
43968 0.317319
43984 0.317319
44000 0.317319
44016 0.317319
44032 0.317319
44048 0.317319
44064 0.317319
44080 0.317319
44096 0.317319
44112 0.317319
44128 0.317319
44144 0.317319
44160 0.317319
44176 0.317319
44192 0.317319
44208 0.317319
44224 0.317319
44240 0.317319
44256 0.317319
44272 0.317319
44288 0.317319
44304 0.317319
44320 0.317319
44336 0.317319
44352 0.317319
44368 0.317319
44384 0.317319
44400 0.317319
44416 0.317319
44432 0.317319
44448 0.317319
44464 0.317319
44480 0.317319
44496 0.317319
44512 0.317319
44528 0.317319
44544 0.317319
44560 0.317319
44576 0.317319
44592 0.317319
44608 0.317319
44624 0.317319
44640 0.317319
44656 0.317319
44672 0.317319
44688 0.317319
44704 0.317319
44720 0.317319
44736 0.317319
44752 0.317319
44768 0.317319
44784 0.317319
44800 0.317319
44816 0.317319
44832 0.317319
44848 0.317319
44864 0.317319
44880 0.317319
44896 0.317319
44912 0.317319
44928 0.317319
44944 0.317319
44960 0.317319
44976 0.317319
44992 0.317319
45008 0.317319
45024 0.317319
45040 0.317319
45056 0.317319
45072 0.317319
45088 0.317319
45104 0.317319
45120 0.317319
45136 0.317319
45152 0.317319
45168 0.317319
45184 0.317319
45200 0.317319
45216 0.317319
45232 0.317319
45248 0.317319
45264 0.317319
45280 0.317319
45296 0.317319
45312 0.317319
45328 0.317319
45344 0.296164
45360 0.27501
45376 0.253855
45392 0.2327
45408 0.211546
45424 0.190391
45440 0.169237
45456 0.148082
45472 0.126928
45488 0.105773
45504 0.0846184
45520 0.0634638
45536 0.0423092
45552 0.0211546
45568 0
45584 0
45600 0
45616 0
45632 0
45648 0
45664 0
45680 0
45696 0
45712 0
45728 0
45744 0
45760 0
45776 0
45792 0
45808 0
45824 0
45840 0
45856 0
45872 0
45888 0
45904 0
45920 0
45936 0
45952 0
45968 0
45984 0
46000 0
46016 0
46032 0
46048 0
46064 0
46080 0
46096 0
46112 0
46128 0
46144 0
46160 0
46176 0
46192 0
46208 0
46224 0
46240 0
46256 0
46272 0
46288 0
46304 0
46320 0
46336 0
46352 0
46368 0
46384 0
46400 0
46416 0
46432 0
46448 0
46464 0
46480 0
46496 0
46512 0
46528 0
46544 0
46560 0
46576 0
46592 0
46608 0
46624 0
46640 0
46656 0
46672 0
46688 0
46704 0
46720 0
46736 0
46752 0
46768 0
46784 0
46800 0
46816 0
46832 0
46848 0
46864 0
46880 0
46896 0
46912 0
46928 0
46944 0
46960 0
46976 0
46992 0
47008 0
47024 0
47040 0
47056 0
47072 0
47088 0
47104 0
47120 0
47136 0
47152 0
47168 0
47184 0
47200 0
47216 0
47232 0
47248 0
47264 0
47280 0
47296 0
47312 0
47328 0
47344 0
47360 0
47376 0
47392 0
47408 0
47424 0
47440 0
47456 0
47472 0
47488 0
47504 0
47520 0
47536 0
47552 0
47568 0
47584 0
47600 0
47616 0
47632 0
47648 0
47664 0
47680 0
47696 0
47712 0
47728 0
47744 0
47760 0
47776 0
47792 0
47808 0
47824 0
47840 0
47856 0
47872 0
47888 0
47904 0
47920 0
47936 0
47952 0
47968 0
47984 0
48000 0
48016 0
48032 0
48048 0
48064 0
48080 0
48096 0
48112 0
48128 0
48144 0
48160 0
48176 0
48192 0
48208 0
48224 0
48240 0
48256 0
48272 0
48288 0
48304 0
48320 0
48336 0
48352 0
48368 0
48384 0
48400 0
48416 0
48432 0
48448 0
48464 0
48480 0
48496 0
48512 0
48528 0
48544 0
48560 0
48576 0
48592 0
48608 0
48624 0
48640 0
48656 0
48672 0
48688 0
48704 0
48720 0
48736 0
48752 0
48768 0
48784 0
48800 0
48816 0
48832 0
48848 0
48864 0
48880 0
48896 0
48912 0
48928 0
48944 0
48960 0
48976 0
48992 0
49008 0
49024 0
49040 0
49056 0
49072 0
49088 0
49104 0
49120 0
49136 0
49152 0
49168 0
49184 0
49200 0
49216 0
49232 0
49248 0
49264 0
49280 0
49296 0
49312 0
49328 0
49344 0
49360 0
49376 0
49392 0
49408 0
49424 0
49440 0
49456 0
49472 0
49488 0
49504 0
49520 0
49536 0
49552 0
49568 0
49584 0
49600 0
49616 0
49632 0
49648 0
49664 0
49680 0
49696 0
49712 0
49728 0
49744 0
49760 0
49776 0
49792 0
49808 0
49824 0
49840 0
49856 0
49872 0
49888 0
49904 0
49920 0
49936 0
49952 0
49968 0
49984 0
50000 0
50016 0
50032 0
50048 0
50064 0
50080 0
50096 0
50112 0
50128 0
50144 0
50160 0
50176 0
50192 0
50208 0
50224 0
50240 0
50256 0
50272 0
50288 0
50304 0
50320 0
50336 0
50352 0
50368 0
50384 0
50400 0
50416 0
50432 0
50448 0
50464 0
50480 0
50496 0
50512 0
50528 0
50544 0
50560 0
50576 0
50592 0
50608 0
50624 0
50640 0
50656 0
50672 0
50688 0
50704 0
50720 0
50736 0
50752 0
50768 0
50784 0
50800 0
50816 0
50832 0
50848 0
50864 0
50880 0
50896 0
50912 0
50928 0
50944 0
50960 0
50976 0
50992 0
51008 0
51024 0
51040 0
51056 0
51072 0
51088 0
51104 0
51120 0
51136 0
51152 0
51168 0
51184 0
51200 0
51216 0
51232 0
51248 0
51264 0
51280 0
51296 0
51312 0
51328 0
51344 0
51360 0
51376 0
51392 0
51408 0
51424 0
51440 0
51456 0
51472 0
51488 0
51504 0
51520 0
51536 0
51552 0
51568 0
51584 0
51600 0
51616 0
51632 0
51648 0
51664 0
51680 0
51696 0
51712 0
51728 0
51744 0
51760 0
51776 0
51792 0
51808 0
51824 0
51840 0
51856 0
51872 0
51888 0
51904 0
51920 0
51936 0
51952 0
51968 0
51984 0
52000 0
52016 0
52032 0
52048 0
52064 0
52080 0
52096 0
52112 0
52128 0
52144 0
52160 0
52176 0
52192 0
52208 0
52224 0
52240 0
52256 0
52272 0
52288 0
52304 0
52320 0
52336 0
52352 0
52368 0
52384 0
52400 0
52416 0
52432 0
52448 0
52464 0
52480 0
52496 0
52512 0
52528 0
52544 0
52560 0
52576 0
52592 0
52608 0
52624 0
52640 0
52656 0
52672 0
52688 0
52704 0
52720 0
52736 0
52752 0
52768 0
52784 0
52800 0
52816 0
52832 0
52848 0
52864 0
52880 0
52896 0
52912 0
52928 0
52944 0
52960 0
52976 0
52992 0
53008 0
53024 0
53040 0
53056 0
53072 0
53088 0
53104 0
53120 0
53136 0
53152 0
53168 0
53184 0
53200 0
53216 0
53232 0
53248 0
53264 0
53280 0
53296 0
53312 0
53328 0
53344 0
53360 0
53376 0
53392 0
53408 0
53424 0
53440 0
53456 0
53472 0
53488 0
53504 0
53520 0
53536 0
53552 0
53568 0
53584 0
53600 0
53616 0
53632 0
53648 0
53664 0
53680 0
53696 0
53712 0
53728 0
53744 0
53760 0
53776 0
53792 0
53808 0
53824 0
53840 0
53856 0
53872 0
53888 0
53904 0
53920 0
53936 0
53952 0
53968 0
53984 0
54000 0
54016 0
54032 0
54048 0
54064 0
54080 0
54096 0
54112 0
54128 0
54144 0
